,Date/Time,Lat,Lon,Base,date,month,week,MonthDayNum,HourOfDay,DayOfWeekNum,DayOfWeek,Time,labels,labels_DBSCAN
385314,2014-06-19 22:10:00,40.7582,-73.9722,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
192297,2014-06-19 22:14:00,40.7442,-73.9919,B02598,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,5,0
385289,2014-06-19 22:07:00,40.7559,-73.9712,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
492345,2014-06-05 22:10:00,40.7355,-74.0017,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
385410,2014-06-19 22:22:00,40.7509,-73.9865,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
300152,2014-06-05 22:14:00,40.7432,-74.0074,B02617,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
246728,2014-06-26 22:54:00,40.6705,-73.9786,B02598,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,1,0
300276,2014-06-05 22:31:00,40.7742,-73.8713,B02617,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,0,0
542259,2014-06-12 22:41:00,40.7447,-73.9874,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
341445,2014-06-12 22:21:00,40.762,-73.9829,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,2,0
341480,2014-06-12 22:25:00,40.7617,-73.977,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,2,0
192137,2014-06-19 22:02:00,40.8185,-73.892,B02598,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,0,0
246625,2014-06-26 22:43:00,40.7295,-73.9935,B02598,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
588302,2014-06-19 22:16:00,40.7687,-73.8628,B02682,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,0,0
492480,2014-06-05 22:23:00,40.756,-73.979,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,2,0
432979,2014-06-26 22:23:00,40.7555,-73.9897,B02617,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,2,0
341774,2014-06-12 22:58:00,40.7248,-73.9988,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
134587,2014-06-12 22:29:00,40.7201,-73.9991,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
28876,2014-06-26 22:21:00,40.7366,-73.9891,B02512,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
542025,2014-06-12 22:12:00,40.6953,-74.1775,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,3,0
588595,2014-06-19 22:51:00,40.6578,-73.9525,B02682,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,1,0
492703,2014-06-05 22:53:00,40.695,-74.1771,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,3,0
73628,2014-06-05 22:32:00,40.7428,-74.0002,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
588295,2014-06-19 22:15:00,40.717,-74.0108,B02682,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,5,0
246205,2014-06-26 22:05:00,40.7429,-74.004,B02598,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
631936,2014-06-26 22:42:00,40.7304,-73.9936,B02682,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
631676,2014-06-26 22:09:00,40.7342,-73.9991,B02682,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
192186,2014-06-19 22:05:00,40.7596,-73.9811,B02598,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
134673,2014-06-12 22:38:00,40.6911,-73.9921,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,1,0
341634,2014-06-12 22:43:00,40.7237,-74.0048,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
385631,2014-06-19 22:50:00,40.753,-73.9493,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
542015,2014-06-12 22:11:00,40.726,-74.0091,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
541981,2014-06-12 22:07:00,40.7549,-73.9902,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,2,0
492434,2014-06-05 22:18:00,40.7621,-73.9844,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,2,0
341672,2014-06-12 22:46:00,40.7082,-74.0138,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
385359,2014-06-19 22:16:00,40.7541,-73.9887,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
300366,2014-06-05 22:45:00,40.6737,-73.9567,B02617,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,1,0
73359,2014-06-05 22:08:00,40.754,-73.9741,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,2,0
492319,2014-06-05 22:07:00,40.73,-73.9896,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
492337,2014-06-05 22:09:00,40.7351,-73.9985,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
134427,2014-06-12 22:13:00,40.7181,-74.0049,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
631679,2014-06-26 22:09:00,40.7317,-73.9896,B02682,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
246377,2014-06-26 22:20:00,40.7287,-74.0026,B02598,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
192420,2014-06-19 22:24:00,40.7063,-74.0164,B02598,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,5,0
492565,2014-06-05 22:34:00,40.7251,-73.9902,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
433149,2014-06-26 22:42:00,40.7699,-73.9823,B02617,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,2,0
542416,2014-06-12 22:58:00,40.7356,-74.0084,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
73598,2014-06-05 22:29:00,40.7336,-74.0026,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
134565,2014-06-12 22:26:00,40.727,-73.9971,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
385302,2014-06-19 22:09:00,40.7482,-73.978,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
492560,2014-06-05 22:34:00,40.7389,-74.0024,B02682,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
385439,2014-06-19 22:24:00,40.7549,-73.9736,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,2,0
134834,2014-06-12 22:51:00,40.759,-73.9747,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,2,0
300226,2014-06-05 22:23:00,40.7393,-74.0014,B02617,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
385382,2014-06-19 22:19:00,40.7291,-74.0053,B02617,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,5,0
432769,2014-06-26 22:01:00,40.7998,-73.97,B02617,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,2,0
73382,2014-06-05 22:11:00,40.7339,-73.9994,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
341659,2014-06-12 22:45:00,40.7324,-74.0004,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
73901,2014-06-05 22:58:00,40.7414,-74.0024,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
542378,2014-06-12 22:53:00,40.7319,-74.0088,B02682,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
246677,2014-06-26 22:49:00,40.7606,-73.9644,B02598,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,2,0
300040,2014-06-05 22:00:00,40.7671,-73.9796,B02617,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,2,0
22058,2014-06-19 22:55:00,40.7345,-73.9999,B02512,2014-06-19,6,25,19,22,4,Thursday,Thursday-22,5,0
631804,2014-06-26 22:25:00,40.722,-73.9946,B02682,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,5,0
73328,2014-06-05 22:05:00,40.7533,-74.0263,B02598,2014-06-05,6,23,5,22,4,Thursday,Thursday-22,5,0
341433,2014-06-12 22:19:00,40.7372,-73.9905,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,5,0
134664,2014-06-12 22:37:00,40.7686,-73.8627,B02598,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,0,0
341702,2014-06-12 22:49:00,40.7644,-73.9983,B02617,2014-06-12,6,24,12,22,4,Thursday,Thursday-22,2,0
432886,2014-06-26 22:14:00,40.7732,-73.9525,B02617,2014-06-26,6,26,26,22,4,Thursday,Thursday-22,2,0
193104,2014-06-19 23:58:00,40.7684,-73.8624,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,0,0
28957,2014-06-26 23:43:00,40.7186,-74.0025,B02512,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
542797,2014-06-12 23:53:00,40.7741,-73.8724,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,0,0
542720,2014-06-12 23:36:00,40.7537,-73.999,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
658647,2014-06-12 23:29:00,40.771,-73.8656,B02764,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,0,0
632110,2014-06-26 23:08:00,40.6949,-74.1771,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,3,0
588870,2014-06-19 23:39:00,40.6907,-73.9958,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,1,0
246831,2014-06-26 23:04:00,40.7505,-74.0031,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
246815,2014-06-26 23:02:00,40.724,-74.0042,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
658654,2014-06-12 23:42:00,40.711,-74.0062,B02764,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
433338,2014-06-26 23:02:00,40.8023,-73.9618,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
385952,2014-06-19 23:56:00,40.664,-73.9807,B02617,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,1,0
632067,2014-06-26 23:01:00,40.7331,-74.0032,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
433517,2014-06-26 23:27:00,40.7585,-73.9729,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
300620,2014-06-05 23:25:00,40.722,-73.9919,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
135385,2014-06-12 23:57:00,40.6808,-73.9945,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,1,0
22064,2014-06-19 23:04:00,40.7558,-73.9872,B02512,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
192959,2014-06-19 23:30:00,40.7709,-73.8656,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,0,0
433332,2014-06-26 23:02:00,40.7169,-73.9957,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
632249,2014-06-26 23:36:00,40.763,-73.9819,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
588722,2014-06-19 23:12:00,40.7685,-73.8625,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,0,0
342096,2014-06-12 23:46:00,40.7614,-73.9781,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
542600,2014-06-12 23:20:00,40.7561,-73.9753,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
433422,2014-06-26 23:13:00,40.7053,-74.0098,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
74196,2014-06-05 23:39:00,40.7281,-74.0071,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
192885,2014-06-19 23:16:00,40.74,-73.9933,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
28947,2014-06-26 23:25:00,40.7383,-73.9857,B02512,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
193080,2014-06-19 23:53:00,40.7198,-73.9601,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,1,0
193092,2014-06-19 23:55:00,40.7408,-74.0076,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
542746,2014-06-12 23:43:00,40.7259,-73.9919,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
74092,2014-06-05 23:21:00,40.7611,-73.9674,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,2,0
542432,2014-06-12 23:00:00,40.743,-74.0076,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
74007,2014-06-05 23:11:00,40.7308,-74.0045,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
192972,2014-06-19 23:32:00,40.7431,-74.0084,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
135283,2014-06-12 23:40:00,40.7636,-73.9807,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
433594,2014-06-26 23:44:00,40.7638,-73.9975,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
433315,2014-06-26 23:00:00,40.7316,-73.9856,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
300617,2014-06-05 23:24:00,40.744,-74.0066,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
342089,2014-06-12 23:45:00,40.7275,-74.0008,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
193056,2014-06-19 23:47:00,40.7498,-73.945,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
74171,2014-06-05 23:33:00,40.7387,-73.9997,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
247015,2014-06-26 23:32:00,40.8144,-73.9532,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
632241,2014-06-26 23:34:00,40.6465,-73.7898,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,4,0
433430,2014-06-26 23:14:00,40.7639,-73.9962,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
493004,2014-06-05 23:44:00,40.7623,-73.9858,B02682,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,2,0
492849,2014-06-05 23:14:00,40.8058,-73.9471,B02682,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,2,0
632077,2014-06-26 23:04:00,40.7799,-73.9769,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
193006,2014-06-19 23:36:00,40.748,-73.9929,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
135258,2014-06-12 23:35:00,40.7206,-73.9624,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,1,0
542606,2014-06-12 23:20:00,40.7101,-74.0105,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
300593,2014-06-05 23:21:00,40.7213,-73.9881,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
192799,2014-06-19 23:05:00,40.7223,-74.0016,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
192888,2014-06-19 23:17:00,40.7541,-73.9692,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
247036,2014-06-26 23:35:00,40.8866,-73.8267,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,0,0
300541,2014-06-05 23:12:00,40.7512,-73.9911,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
134955,2014-06-12 23:02:00,40.682,-73.9799,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,1,0
542513,2014-06-12 23:09:00,40.7307,-73.9893,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
135301,2014-06-12 23:42:00,40.7599,-73.9882,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
492859,2014-06-05 23:16:00,40.7278,-73.9912,B02682,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
247079,2014-06-26 23:44:00,40.7574,-73.9607,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
632080,2014-06-26 23:04:00,40.7448,-73.9894,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
247030,2014-06-26 23:34:00,40.722,-73.9964,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
28937,2014-06-26 23:15:00,40.744,-73.9974,B02512,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
341939,2014-06-12 23:20:00,40.7634,-73.9749,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
588847,2014-06-19 23:35:00,40.7197,-74.0102,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
341859,2014-06-12 23:10:00,40.8054,-73.9661,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,2,0
632065,2014-06-26 23:01:00,40.7381,-74.0098,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
192932,2014-06-19 23:24:00,40.9314,-73.9476,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,0,0
246788,2014-06-26 23:00:00,40.7408,-74.0018,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
433577,2014-06-26 23:41:00,40.7501,-73.9918,B02617,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
300511,2014-06-05 23:06:00,40.725,-73.9466,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,1,0
385746,2014-06-19 23:10:00,40.7598,-73.9913,B02617,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
247065,2014-06-26 23:42:00,40.7833,-73.9782,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
300608,2014-06-05 23:23:00,40.7415,-73.9875,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
588869,2014-06-19 23:39:00,40.7386,-73.9866,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
73944,2014-06-05 23:03:00,40.6788,-73.9738,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,1,0
493022,2014-06-05 23:52:00,40.7508,-73.9862,B02682,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,2,0
341968,2014-06-12 23:22:00,40.7267,-73.996,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
28965,2014-06-26 23:57:00,40.7293,-73.9841,B02512,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
632283,2014-06-26 23:43:00,40.6829,-73.9737,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,1,0
588874,2014-06-19 23:41:00,40.7422,-74.0042,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
300477,2014-06-05 23:01:00,40.6735,-73.9919,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,1,0
385826,2014-06-19 23:26:00,40.7328,-73.9975,B02617,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
385742,2014-06-19 23:09:00,40.7634,-73.9718,B02617,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
192872,2014-06-19 23:15:00,40.7229,-74.0033,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
246921,2014-06-26 23:15:00,40.7649,-73.9833,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,2,0
632182,2014-06-26 23:20:00,40.731,-73.9995,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
341997,2014-06-12 23:27:00,40.7214,-73.9885,B02617,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
588744,2014-06-19 23:14:00,40.7205,-73.9899,B02682,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
135135,2014-06-12 23:20:00,40.7367,-74.0012,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
247095,2014-06-26 23:48:00,40.7092,-74.0083,B02598,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
192884,2014-06-19 23:16:00,40.7264,-74.0022,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
492832,2014-06-05 23:11:00,40.726,-73.993,B02682,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
542506,2014-06-12 23:08:00,40.7358,-74.0007,B02682,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
192868,2014-06-19 23:14:00,40.7557,-73.9764,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,2,0
193075,2014-06-19 23:51:00,40.7226,-73.9924,B02598,2014-06-19,6,25,19,23,4,Thursday,Thursday-23,5,0
300517,2014-06-05 23:07:00,40.7294,-73.9898,B02617,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
134966,2014-06-12 23:03:00,40.7411,-74.0056,B02598,2014-06-12,6,24,12,23,4,Thursday,Thursday-23,5,0
73970,2014-06-05 23:07:00,40.7377,-73.9964,B02598,2014-06-05,6,23,5,23,4,Thursday,Thursday-23,5,0
632118,2014-06-26 23:09:00,40.7348,-73.9907,B02682,2014-06-26,6,26,26,23,4,Thursday,Thursday-23,5,0
63528,2014-06-05 03:03:00,40.7439,-74.0065,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
63558,2014-06-05 03:31:00,40.6901,-73.9914,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,1,0
377844,2014-06-19 03:43:00,40.784,-73.9662,B02617,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,2,0
377818,2014-06-19 03:09:00,40.7557,-73.9836,B02617,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,2,0
20610,2014-06-19 03:46:00,40.7643,-73.9688,B02512,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,2,0
294115,2014-06-05 03:24:00,40.7184,-73.9945,B02617,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
334364,2014-06-12 03:01:00,40.6677,-73.9902,B02617,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,1,0
237663,2014-06-26 03:55:00,40.7777,-73.9816,B02598,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,2,0
63570,2014-06-05 03:38:00,40.7629,-73.9491,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,2,0
377823,2014-06-19 03:17:00,40.7465,-73.9935,B02617,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
534119,2014-06-12 03:06:00,40.755,-73.9223,B02682,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
124753,2014-06-12 03:21:00,40.7747,-73.991,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
424927,2014-06-26 03:09:00,40.76,-73.9965,B02617,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,2,0
294116,2014-06-05 03:26:00,40.7399,-74.0071,B02617,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
183008,2014-06-19 03:32:00,40.7647,-73.9604,B02598,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,2,0
124771,2014-06-12 03:41:00,40.6984,-73.9677,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,1,0
124745,2014-06-12 03:17:00,40.8414,-73.835,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,0,0
27652,2014-06-26 03:02:00,40.7596,-73.973,B02512,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,2,0
124742,2014-06-12 03:15:00,40.7731,-73.9804,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
624588,2014-06-26 03:00:00,40.7252,-73.978,B02682,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,5,0
377820,2014-06-19 03:11:00,40.6237,-73.9316,B02617,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,1,0
662599,2014-06-26 03:13:00,40.7258,-73.9837,B02764,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,5,0
63589,2014-06-05 03:53:00,40.9425,-73.8327,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,0,0
534127,2014-06-12 03:15:00,40.7309,-74.0049,B02682,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,5,0
581199,2014-06-19 03:48:00,40.7235,-73.9938,B02682,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
63565,2014-06-05 03:35:00,40.7367,-73.9801,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
581177,2014-06-19 03:33:00,40.7503,-74.0024,B02682,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
12541,2014-06-12 03:28:00,40.7588,-73.9731,B02512,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
424919,2014-06-26 03:02:00,40.7239,-74.0041,B02617,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,5,0
63545,2014-06-05 03:21:00,40.7413,-73.9912,B02598,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
124768,2014-06-12 03:38:00,40.6191,-73.9253,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,1,0
581152,2014-06-19 03:08:00,40.729,-73.9936,B02682,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
624634,2014-06-26 03:46:00,40.6446,-73.7824,B02682,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,4,0
424942,2014-06-26 03:23:00,40.6601,-73.978,B02617,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,1,0
662603,2014-06-26 03:58:00,40.7208,-74.0043,B02764,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,5,0
624605,2014-06-26 03:16:00,40.7658,-73.991,B02682,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,2,0
124783,2014-06-12 03:52:00,40.7945,-73.9636,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
624617,2014-06-26 03:27:00,40.665,-73.9777,B02682,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,1,0
124790,2014-06-12 03:57:00,40.753,-74.0039,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,5,0
534118,2014-06-12 03:06:00,40.7024,-73.9849,B02682,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,1,0
124755,2014-06-12 03:22:00,40.7226,-73.996,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,5,0
484571,2014-06-05 03:27:00,40.7412,-74.0061,B02682,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,5,0
484574,2014-06-05 03:29:00,40.7162,-73.9616,B02682,2014-06-05,6,23,5,3,4,Thursday,Thursday-3,1,0
424968,2014-06-26 03:48:00,40.7415,-74.0039,B02617,2014-06-26,6,26,26,3,4,Thursday,Thursday-3,5,0
534143,2014-06-12 03:38:00,40.7644,-73.9688,B02682,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
377812,2014-06-19 03:00:00,40.757,-73.9989,B02617,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
183021,2014-06-19 03:42:00,40.7109,-74.0055,B02598,2014-06-19,6,25,19,3,4,Thursday,Thursday-3,5,0
534172,2014-06-12 03:58:00,40.7351,-73.9984,B02682,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,5,0
124747,2014-06-12 03:18:00,40.7608,-73.9787,B02598,2014-06-12,6,24,12,3,4,Thursday,Thursday-3,2,0
